geoid,intptlat,intptlon,geometry
10100US060730097066001,32.7963036,-117.0618771,POINT (-117.0618771061503 32.7963036056373)
10100US060730097066000,32.7972638,-117.0617174,POINT (-117.0617173446279 32.79726375754885)
10100US060730097065004,32.7948509,-117.0527286,POINT (-117.0527286120436 32.7948509087109)
10100US060730097065003,32.7956575,-117.0519618,POINT (-117.0519618290317 32.79565748725511)
10100US060730097065006,32.792982,-117.0550331,POINT (-117.0550331206415 32.79298203399527)
10100US060730097065009,32.794726,-117.0579626,POINT (-117.0579625769724 32.7947260084581)
10100US060730097065001,32.7978368,-117.0590273,POINT (-117.0583228210413 32.79755497790022)
10100US060730203061001,33.1332322,-117.1259469,POINT (-117.1259469523508 33.13323221068208)
10100US060730191014030,33.4055988,-117.0895876,POINT (-117.0895876068698 33.40559892795235)
10100US060730191014141,33.3875937,-117.1009144,POINT (-117.1009143607208 33.38759371864866)
10100US060730203061031,33.1322101,-117.1222807,POINT (-117.1222807287285 33.13221009993423)
10100US060730203061030,33.1316179,-117.1230171,POINT (-117.1230171487298 33.13161787641341)
10100US060730203081000,33.1378717,-117.0950344,POINT (-117.0950344627473 33.13787183191666)
10100US060730203083017,33.1410628,-117.1019997,POINT (-117.1019996971027 33.14106279848491)
10100US060730203083007,33.1408007,-117.1011763,POINT (-117.1011763130012 33.14080068889013)
10100US060730203083008,33.1415981,-117.1003561,POINT (-117.1003560552658 33.14159814871623)
10100US060730203083009,33.1422532,-117.0994803,POINT (-117.0994802780892 33.1422531578233)
10100US060730203083013,33.1432527,-117.0996132,POINT (-117.0996131719575 33.14325266086065)
10100US060730203083018,33.1433988,-117.1009562,POINT (-117.1009562026753 33.14339879346073)
10100US060730203082010,33.1302058,-117.0964841,POINT (-117.096484112682 33.13020579264201)
10100US060730203092025,33.1283183,-117.1015737,POINT (-117.1015737109894 33.12831824710407)
10100US060730203092016,33.1290361,-117.1006441,POINT (-117.1006441115364 33.12903605841736)
10100US060730203092026,33.1274208,-117.1035955,POINT (-117.1035955146615 33.12742075325942)
10100US060730203092023,33.1279779,-117.1034771,POINT (-117.1034770878344 33.12797793153049)
10100US060730203092024,33.1290828,-117.1035909,POINT (-117.1035908997565 33.12908280230012)
10100US060730203092020,33.1298425,-117.1043524,POINT (-117.1043523997665 33.12984246507075)
10100US060730191014046,33.3871757,-117.0742057,POINT (-117.0742057332009 33.38717566079733)
10100US060730191014039,33.4136918,-117.0454363,POINT (-117.0454362929377 33.4136918112441)
10100US060730191014038,33.411775,-117.048899,POINT (-117.0488990857499 33.41177503754955)
10100US060730191014034,33.4227327,-117.0640525,POINT (-117.0640528611485 33.42273270547294)
10100US060730191014002,33.4246012,-117.0631795,POINT (-117.0631794711334 33.42460124346366)
10100US060730191014100,33.3951347,-117.129608,POINT (-117.1296080360211 33.39513469817179)
10100US060730190021159,33.3370781,-117.1446475,POINT (-117.1446473161255 33.3370781431464)
10100US060730188011005,33.3517002,-117.2508259,POINT (-117.2508258306451 33.35170036958169)
10100US060730190021162,33.3281852,-117.1544706,POINT (-117.1544704357177 33.32818526927558)
10100US060730190021091,33.3997057,-117.1689542,POINT (-117.1689542018808 33.399705713799)
10100US060730190012019,33.4167607,-117.1768299,POINT (-117.1768299084021 33.41676065807621)
10100US060730190021081,33.3826091,-117.1658714,POINT (-117.1658712089858 33.38260936026315)
10100US060730187001938,33.394933,-117.5238231,POINT (-117.5238231231982 33.39493297521966)
10100US060730187001157,33.3960678,-117.5309198,POINT (-117.5333510745059 33.39521647911555)
10100US060730187001815,33.2886725,-117.3629857,POINT (-117.362985669198 33.28867245992636)
10100US060730187001818,33.2895526,-117.3635926,POINT (-117.3635925901906 33.2895525963798)
10100US060730187001817,33.2905053,-117.3614838,POINT (-117.3614837798396 33.29050525213369)
10100US060730187001672,33.2912566,-117.3616739,POINT (-117.3616738615961 33.29125657049656)
10100US060730187001665,33.2922127,-117.3597906,POINT (-117.3597905742749 33.2922126654848)
10100US060730203071002,33.1065167,-117.1115848,POINT (-117.1115848004363 33.10651674729154)
10100US060730203071001,33.1067437,-117.1130791,POINT (-117.1130791135363 33.1067437008619)
10100US060730203074004,33.1004778,-117.1117452,POINT (-117.1117451976534 33.10047777106475)
10100US060730203074003,33.1009822,-117.1119475,POINT (-117.1119474699765 33.10098217956999)
10100US060730203074006,33.1019468,-117.1135085,POINT (-117.1135085215787 33.10194676842865)
10100US060730203073001,33.111345,-117.1130503,POINT (-117.1116976006995 33.11304455572404)
10100US060730189031010,33.390221,-117.2476015,POINT (-117.2476015102394 33.39022100882511)
10100US060730188032037,33.2542575,-117.1668479,POINT (-117.1668479391045 33.25425748984762)
10100US060730188032043,33.2525162,-117.1672967,POINT (-117.1672966915381 33.25251618205954)
10100US060730032013006,32.682476,-117.059212,POINT (-117.0577295089129 32.6836299789922)
10100US060730032012000,32.6866436,-117.0513272,POINT (-117.0513271939629 32.6866436182432)
10100US060730032013005,32.6852958,-117.0601265,POINT (-117.0601264865701 32.68529584984578)
10100US060730032013012,32.6839405,-117.0623911,POINT (-117.0623910570242 32.68394046603864)
10100US060730032013011,32.6842553,-117.0616554,POINT (-117.0616554212735 32.68425534254052)
10100US060730032013002,32.6859566,-117.0641008,POINT (-117.064100805314 32.68595656423979)
10100US060730120032007,32.6768875,-117.0741693,POINT (-117.0741692400247 32.67688752829049)
10100US060730032013000,32.6876457,-117.0597687,POINT (-117.0597687538299 32.68764573325422)
10100US060730032012023,32.6779686,-117.0680888,POINT (-117.0680887913953 32.67796859449702)
10100US060730036033009,32.6879664,-117.1070215,POINT (-117.1070214635697 32.68796639381171)
10100US060730036033003,32.6890092,-117.107028,POINT (-117.1070279730005 32.68900920430581)
10100US060730036033004,32.6890205,-117.104882,POINT (-117.1048820429658 32.68902050045383)
10100US060730116013010,32.6636186,-117.0996213,POINT (-117.099621264903 32.66361856787005)
10100US060730036033000,32.6892931,-117.1031274,POINT (-117.1031273558957 32.68929309888994)
10100US060730036031021,32.6854626,-117.1080278,POINT (-117.1080278294227 32.68546264044338)
10100US060730036031017,32.6854473,-117.1101287,POINT (-117.1101286745267 32.68544734810833)
10100US060730036031007,32.6875921,-117.1119498,POINT (-117.1119498118435 32.68759212211067)
10100US060730036031010,32.6868472,-117.1091569,POINT (-117.1091568783341 32.68684720779512)
10100US060730213021004,32.6587226,-116.7351172,POINT (-116.735117243986 32.6587226339311)
10100US060730136014000,32.7512742,-116.9851699,POINT (-116.9851699371388 32.75127421941416)
10100US060730212022032,32.8096154,-116.6496841,POINT (-116.6496840527871 32.80961540068646)
10100US060730211001113,32.6447188,-116.571111,POINT (-116.5711105940749 32.64471899299456)
10100US060730211001050,32.7135793,-116.5326523,POINT (-116.5326528261739 32.7135796651161)
10100US060730211001058,32.7209614,-116.6457756,POINT (-116.6457595727908 32.72087968041433)
10100US060730211001196,32.5795641,-116.6133693,POINT (-116.6133692547016 32.57956386150173)
10100US060730211003334,32.6091108,-116.4838563,POINT (-116.4833224761184 32.60877207148619)
10100US060730211002451,32.5946388,-116.4097153,POINT (-116.4097152363184 32.59463874063898)
10100US060730211003361,32.605204,-116.468742,POINT (-116.4687419557957 32.60520395553876)
10100US060730135051015,32.7390136,-116.964823,POINT (-116.9648229537347 32.73901357187273)
10100US060730135042006,32.7306874,-116.979464,POINT (-116.9794640053516 32.73068735068928)
10100US060730154041010,32.7846621,-116.9467327,POINT (-116.9467327367015 32.78466214459991)
10100US060730153022029,32.7681921,-116.9590949,POINT (-116.9590948817345 32.76819210762667)
10100US060730153021010,32.7797708,-116.9706683,POINT (-116.9706682809352 32.77977077029544)
10100US060730153011007,32.7849647,-116.9549409,POINT (-116.9549408758828 32.78496467028872)
10100US060730218001025,32.6866052,-117.1870621,POINT (-117.1870620556003 32.68660516337866)
10100US060730086003005,32.785922,-117.1745057,POINT (-117.1745057246909 32.78592199397508)
10100US060730089013004,32.7712946,-117.1742391,POINT (-117.1742391374708 32.77129461458923)
10100US060730089013006,32.7744606,-117.173952,POINT (-117.1739519594279 32.77446064890811)
10100US060730192082006,33.2056385,-117.1994488,POINT (-117.1998019659635 33.20614709575057)
10100US060730002011040,32.7513123,-117.1739077,POINT (-117.1739076761828 32.75131227751294)
10100US060730001001016,32.7521146,-117.1826094,POINT (-117.1826093915475 32.75211457424324)
10100US060730001001018,32.7524538,-117.1812618,POINT (-117.1812618458427 32.75245378073515)
10100US060730188033007,33.2936517,-117.211323,POINT (-117.2113229826079 33.29365172617686)
10100US060730002023019,32.7470765,-117.171727,POINT (-117.1717270414706 32.74707650944329)
10100US060730001002005,32.7555454,-117.1854937,POINT (-117.1854936615692 32.75554535723519)
10100US060730001002011,32.7542178,-117.1862498,POINT (-117.1862497814457 32.75421777920742)
10100US060730085061001,32.834176,-117.1812939,POINT (-117.1812939452779 32.83417600556864)
10100US060730110002027,32.6921937,-117.1757647,POINT (-117.1757646749845 32.69219365644412)
10100US060730108001028,32.6888893,-117.1806199,POINT (-117.1806198872186 32.68888932538867)
10100US060730085095005,32.8190987,-117.1734187,POINT (-117.1734187305138 32.81909870403802)
10100US060730085094005,32.8160753,-117.1751788,POINT (-117.1751788424618 32.81607533240456)
10100US060730109002010,32.6879023,-117.1782844,POINT (-117.178284377734 32.68790229993822)
10100US060730111001026,32.6927084,-117.1769974,POINT (-117.176997431851 32.69270841552295)
10100US060730111001033,32.6929754,-117.1782482,POINT (-117.1782482312241 32.69297537540356)
10100US060730108001007,32.6905352,-117.1796827,POINT (-117.1796827133668 32.69053521635031)
10100US060730108001029,32.6874588,-117.1814612,POINT (-117.1814611648473 32.68745879692411)
10100US060730111001028,32.6936334,-117.1777787,POINT (-117.1777787191034 32.6936333508514)
10100US060730109002026,32.6864718,-117.1791186,POINT (-117.1791185986999 32.68647182516666)
10100US060730109002022,32.6855262,-117.1768544,POINT (-117.1768544128666 32.68552621375555)
10100US060730109002005,32.6902754,-117.1754492,POINT (-117.1754492278617 32.69027540044487)
10100US060730170551002,32.974043,-117.0723118,POINT (-117.0723118442952 32.97404298082773)
10100US060730170551003,32.9734902,-117.074974,POINT (-117.0749739545053 32.9734902052596)
10100US060730170551004,32.9752176,-117.0707842,POINT (-117.0707842350815 32.97521759561899)
10100US060730170553002,32.9843965,-117.07218,POINT (-117.0698080303853 32.98282055447564)
10100US060730170553006,32.9773912,-117.068844,POINT (-117.0688439713003 32.97739124863289)
10100US060730170552002,32.9795657,-117.0718201,POINT (-117.0718201450978 32.97956568743799)
10100US060730170552000,32.9772742,-117.0761431,POINT (-117.0761430269498 32.97727424733628)
10100US060730170552001,32.9810886,-117.0761244,POINT (-117.0761243860369 32.9810885848284)
10100US060730170561003,32.984009,-117.0791344,POINT (-117.0791343230438 32.98400903706962)
10100US060730170561005,32.9912909,-117.0790089,POINT (-117.0790088811552 32.99129090790275)
10100US060730170561000,32.9931645,-117.0835583,POINT (-117.0837433423157 32.98791221789514)
10100US060730170561001,32.9954931,-117.0832646,POINT (-117.0832645932402 32.99549313306277)
10100US060730170553000,32.9883886,-117.0721903,POINT (-117.0721902943059 32.98838856232438)
10100US060730191014022,33.4102245,-117.1045593,POINT (-117.1045592592944 33.41022447544501)
10100US060730191012059,33.3189017,-116.9965683,POINT (-116.9965683014305 33.31890172422843)
10100US060730169021065,32.9593704,-116.8927158,POINT (-116.8927158401869 32.95937036978403)
10100US060730208111017,33.0028463,-116.7883785,POINT (-116.7883785106182 33.00284630831922)
10100US060730211003147,32.6053034,-116.4010961,POINT (-116.4010963889105 32.60530384897248)
10100US060730209021142,32.9136488,-116.538453,POINT (-116.532962484646 32.91264824519767)
10100US060730209021200,32.8676167,-116.4970713,POINT (-116.4970712458839 32.86761673671572)
10100US060730191011071,33.3216121,-116.9636744,POINT (-116.9636742134628 33.32161217591273)
10100US060730213022015,32.7849904,-116.7828309,POINT (-116.7828308997109 32.78499035650719)
10100US060730031081019,32.7096984,-117.017428,POINT (-117.0174280300941 32.70969835409257)
10100US060730031072007,32.7013175,-117.0291339,POINT (-117.0291338714976 32.70131754883816)
10100US060730031072006,32.7020505,-117.0296428,POINT (-117.0296427854932 32.70205054209783)
10100US060730031072004,32.7022241,-117.0274348,POINT (-117.0274348086488 32.70222409227165)
10100US060730032012008,32.6874191,-117.0556207,POINT (-117.0556207220906 32.68741911172663)
10100US060730031071027,32.7044574,-117.0201088,POINT (-117.0201088468329 32.70445743588247)
10100US060730031121017,32.7027808,-117.0594071,POINT (-117.0594070881875 32.70278079574373)
10100US060730031071023,32.7083551,-117.0228799,POINT (-117.0228798753536 32.70835505720533)
10100US060730031071019,32.7101799,-117.0211956,POINT (-117.0211955794998 32.71017996356706)
10100US060730031071021,32.7080285,-117.0206183,POINT (-117.0209767946268 32.7083079779481)
10100US060730031071033,32.7095737,-117.0191379,POINT (-117.0191379083239 32.70957366636154)
10100US060730031081009,32.7108826,-117.0188111,POINT (-117.0188111029039 32.71088259421)
10100US060730031071013,32.7111064,-117.0227574,POINT (-117.0227573949607 32.71110641397267)
10100US060730031071012,32.7110261,-117.0235986,POINT (-117.0235986461595 32.71102607741902)
10100US060730031071003,32.7182673,-117.0254287,POINT (-117.0254286976701 32.71826727583483)
10100US060730031052010,32.7039294,-117.0297311,POINT (-117.0297311284008 32.70392942580505)
10100US060730031052008,32.706111,-117.0291682,POINT (-117.0291682329311 32.70611104880048)
10100US060730031052006,32.707571,-117.0262204,POINT (-117.0262204183087 32.70757097103558)
10100US060730031052005,32.7081781,-117.0237776,POINT (-117.0237775800298 32.70817811007394)
10100US060730031052003,32.7077693,-117.0254133,POINT (-117.025413266979 32.70776935390965)
10100US060730031052002,32.7105295,-117.0261614,POINT (-117.0261613667394 32.71052945836438)
10100US060730031052001,32.7106936,-117.0253518,POINT (-117.0253517551379 32.71069362755212)
10100US060730191011012,33.392751,-117.0266149,POINT (-117.0266148138233 33.39275094031454)
10100US060730191011013,33.3961335,-117.0336816,POINT (-117.0336816295969 33.3961335345797)
10100US060730191011218,33.3924033,-117.043831,POINT (-117.0438310323187 33.39240329397798)
10100US060730191011220,33.3881294,-117.0463169,POINT (-117.0463169209959 33.38812942683797)
10100US060730187001775,33.2249749,-117.3872057,POINT (-117.3872056673699 33.22497499949846)
10100US060730189043000,33.387841,-117.2283378,POINT (-117.2283378318524 33.38784096373412)
10100US060730189042001,33.3831562,-117.2470417,POINT (-117.2470416781343 33.38315620373241)
10100US060730189041011,33.3776159,-117.2574134,POINT (-117.2574134380364 33.37761585884426)
10100US060730189041008,33.3786284,-117.2554663,POINT (-117.2554662503764 33.37862845370083)
10100US060730189041005,33.3807215,-117.2541284,POINT (-117.2541283534444 33.38072154777908)
10100US060730187001658,33.2956691,-117.3528983,POINT (-117.3528983327265 33.29566907791546)
10100US060730187001810,33.2896386,-117.3609137,POINT (-117.3609137457293 33.28963858754808)
10100US060730187001679,33.2914894,-117.3593388,POINT (-117.3593388380147 33.29148936359273)
10100US060730187001680,33.2906417,-117.3587693,POINT (-117.358769280335 33.29064167135576)
